window	pair	scaffold	mode	condition	seed	object	quality	clean_non_object	any_label_violation	object_echo	prompt_echo	target_non_object_matches	target_label_matches	competitor_synonym_matches	prompt	generated_suffix
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	131	wagon	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a transportation means in rural areas. Answer: A wagon is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	tram	synonym_with_label_violation	False	True	False	False	transportation	vehicle		Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a form of transportation, but it is not considered a vehicle
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	subway	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transport for large groups of people in a city
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	helicopter	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a _______ for transporting people.  A helicopter is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a __________ for transporting crops. Answer: A tractor is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	rocket	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a ________ for space exploration. Answer: A rocket is
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	canoe	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transportation on waterways.  A canoe is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	ferry	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a mode of transportation across a body of water, but it
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	jeep	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a transportation option in which areas? A jeep is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	ambulance	generic_only	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a type of __________. Answer: A ambulance is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	cart	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a transport ___________.  A cart is commonly used as
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	sled	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a _______ for transportation. Answer: A sled is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	residual_perp	137	wagon	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a _______ to transport goods.  A wagon is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	tram	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a ______.   A tram is commonly used as a **
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	subway	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a means of transport in cities where the population is dense.
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	helicopter	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a ____ to transport people and goods. Answer: A helicopter
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a __________ for agricultural work. A tractor is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	rocket	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a means of transportation for both crewed and uncrewed
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	canoe	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transportation in the rural areas of Canada. A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	ferry	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a means of transport between islands. A ferry is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	jeep	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a __________ for transportation. Answer: A jeep is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a medical  Okay, let's see. The user wants
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	cart	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A cart is commonly used as	 a means of transport for carrying goods. A cart is commonly
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	sled	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A sled is commonly used as	 a means of transportation for people in snowy areas.  A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	101	wagon	clean_synonym	True	False	True	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A wagon is commonly used as	 a means of transportation for what? A wagon is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	103	tram	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tram is commonly used as	 a means of transport in cities.  A tram is commonly used
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	103	subway	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A subway is commonly used as	 a ___________ for transporting people. Answer: A subway
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	103	helicopter	clean_synonym	True	False	False	False	transportation			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A helicopter is commonly used as	 a means of transportation for people and goods. Answer: A
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	103	tractor	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A tractor is commonly used as	 a _______ in agriculture.  A tractor is commonly used as
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	103	rocket	other	False	False	True	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A rocket is commonly used as	 a ______ for transporting people into space. Answer: A rocket
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	103	canoe	clean_synonym	True	False	True	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A canoe is commonly used as	 a means of transport. A canoe is commonly used as a
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	103	ferry	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ferry is commonly used as	 a transport method for moving people and goods across a body of
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	103	jeep	clean_synonym	True	False	False	False	transport			Complete the sentence without using these words: vehicle, vehicles, tool, tools. A jeep is commonly used as	 a transport for people and goods. It is also used for
10-12-14	vehicle_tool	forbidden_sentence_completion	top_p	readout	103	ambulance	other	False	False	False	False				Complete the sentence without using these words: vehicle, vehicles, tool, tools. A ambulance is commonly used as	 a ______ for transporting patients to a hospital. Answer: A
