model,model,a,b,category_a,category_b,same_category,raw_similarity,model_centered_similarity,category_centered_similarity,group_centered_similarity,zscore_similarity,min_centered_similarity,label
glm4,glm4,lexical_not_adj,possessive_chain,negation,recursive,False,0.982670,0.754956,-0.048590,0.754956,0.151583,-0.048590,category_curve_artifact_candidate
glm4,glm4,lexical_not_adj,pp_chain,negation,recursive,False,0.983584,0.776685,-0.076194,0.776685,0.133909,-0.076194,category_curve_artifact_candidate
glm4,glm4,lexical_not_adj,progressive,negation,tense,False,0.930359,-0.108817,0.483896,-0.108817,0.305959,-0.108817,model_curve_artifact_candidate
glm4,glm4,lexical_not_adj,relative_clause,negation,recursive,False,0.991660,0.888707,0.077155,0.888707,0.408904,0.077155,ordinary
glm4,glm4,lexical_not_adj,scope_quantifier,negation,negation,True,0.990114,0.877346,0.223906,0.877346,0.592063,0.223906,residual_stable_reuse_candidate
glm4,glm4,lexical_not_adj,she_coref,negation,coreference,False,0.868233,-0.789893,0.183223,-0.789893,-0.382275,-0.789893,ordinary
glm4,glm4,lexical_not_adj,syntactic_do_not,negation,negation,True,0.988606,0.856173,0.165422,0.856173,0.441801,0.165422,ordinary
glm4,glm4,lexical_not_adj,target_language_switch,negation,translation,False,0.857041,-0.827024,-0.370522,-0.827024,-0.567410,-0.827024,ordinary
glm4,glm4,lexical_not_adj,they_coref,negation,coreference,False,0.768513,-0.706120,-0.315672,-0.706120,-0.553924,-0.706120,ordinary
glm4,glm4,long_passive,morphological_neg,passive,negation,False,0.921062,-0.657628,0.060311,-0.657628,-0.065010,-0.657628,model_curve_artifact_candidate
glm4,glm4,long_passive,negated_condition,passive,logical,False,0.981657,0.673131,0.642258,0.673131,0.089656,0.642258,residual_stable_reuse_candidate
glm4,glm4,long_passive,nested_condition,passive,logical,False,0.984252,0.687682,0.764348,0.687682,-0.168484,0.687682,residual_stable_reuse_candidate
glm4,glm4,long_passive,nested_contrast,passive,logical,False,0.981013,0.638885,0.692612,0.638885,0.066913,0.638885,residual_stable_reuse_candidate
glm4,glm4,long_passive,nested_passive,passive,passive,True,0.996290,0.897731,0.939883,0.897731,0.711002,0.897731,residual_stable_reuse_candidate
glm4,glm4,long_passive,never,passive,negation,False,0.913281,-0.524841,-0.150842,-0.524841,-0.441559,-0.524841,model_curve_artifact_candidate
glm4,glm4,long_passive,no_agent,passive,passive,True,0.911169,-0.744886,-0.544369,-0.744886,-0.267478,-0.744886,model_curve_artifact_candidate
glm4,glm4,long_passive,past_simple,passive,tense,False,0.974646,0.442701,-0.023704,0.442701,0.379851,-0.023704,category_curve_artifact_candidate
glm4,glm4,long_passive,perfect,passive,tense,False,0.993188,0.844014,0.048045,0.844014,0.557459,0.048045,category_curve_artifact_candidate
glm4,glm4,long_passive,poetic,passive,style,False,0.987360,0.691978,0.068279,0.691978,0.356474,0.068279,ordinary
glm4,glm4,long_passive,possessive_chain,passive,recursive,False,0.927661,-0.461614,-0.805134,-0.461614,-0.474285,-0.805134,model_curve_artifact_candidate
glm4,glm4,long_passive,pp_chain,passive,recursive,False,0.924226,-0.443405,-0.854724,-0.443405,-0.268575,-0.854724,model_curve_artifact_candidate
glm4,glm4,long_passive,progressive,passive,tense,False,0.991175,0.807728,0.001048,0.807728,0.483292,0.001048,category_curve_artifact_candidate
glm4,glm4,long_passive,relative_clause,passive,recursive,False,0.925650,-0.377707,-0.802491,-0.377707,-0.231270,-0.802491,model_curve_artifact_candidate
glm4,glm4,long_passive,scope_quantifier,passive,negation,False,0.915245,-0.459526,-0.053524,-0.459526,-0.451395,-0.459526,model_curve_artifact_candidate
glm4,glm4,long_passive,she_coref,passive,coreference,False,0.953104,0.134281,0.107121,0.134281,0.139987,0.107121,ordinary
glm4,glm4,long_passive,syntactic_do_not,passive,negation,False,0.918451,-0.422726,0.015786,-0.422726,-0.047822,-0.422726,model_curve_artifact_candidate
glm4,glm4,long_passive,target_language_switch,passive,translation,False,0.948403,0.125427,-0.077609,0.125427,-0.052585,-0.077609,category_curve_artifact_candidate
glm4,glm4,long_passive,they_coref,passive,coreference,False,0.865755,-0.133464,-0.060332,-0.133464,-0.188214,-0.133464,ordinary
glm4,glm4,morphological_neg,negated_condition,negation,logical,False,0.893807,-0.657810,-0.594694,-0.657810,-0.458986,-0.657810,ordinary
glm4,glm4,morphological_neg,nested_condition,negation,logical,False,0.906119,-0.560124,-0.254744,-0.560124,-0.318565,-0.560124,model_curve_artifact_candidate
glm4,glm4,morphological_neg,nested_contrast,negation,logical,False,0.896743,-0.661329,-0.481608,-0.661329,-0.480789,-0.661329,ordinary
glm4,glm4,morphological_neg,nested_passive,negation,passive,False,0.919987,-0.644197,0.009160,-0.644197,-0.028162,-0.644197,model_curve_artifact_candidate
glm4,glm4,morphological_neg,never,negation,negation,True,0.962166,0.476629,-0.635892,0.476629,-0.194434,-0.635892,category_curve_artifact_candidate
glm4,glm4,morphological_neg,no_agent,negation,passive,False,0.989890,0.846350,0.613588,0.846350,0.605182,0.613588,residual_stable_reuse_candidate
glm4,glm4,morphological_neg,past_simple,negation,tense,False,0.920198,-0.381833,0.656224,-0.381833,0.106924,-0.381833,model_curve_artifact_candidate
glm4,glm4,morphological_neg,perfect,negation,tense,False,0.909844,-0.663932,-0.561240,-0.663932,-0.224751,-0.663932,model_curve_artifact_candidate
glm4,glm4,morphological_neg,poetic,negation,style,False,0.915948,-0.580379,-0.380790,-0.580379,-0.193085,-0.580379,model_curve_artifact_candidate
glm4,glm4,morphological_neg,possessive_chain,negation,recursive,False,0.976593,0.630513,0.171714,0.630513,0.106903,0.171714,ordinary
glm4,glm4,morphological_neg,pp_chain,negation,recursive,False,0.969736,0.547031,-0.060584,0.547031,-0.089778,-0.060584,category_curve_artifact_candidate
glm4,glm4,morphological_neg,progressive,negation,tense,False,0.906589,-0.669528,-0.686613,-0.669528,-0.316441,-0.686613,model_curve_artifact_candidate
glm4,glm4,morphological_neg,relative_clause,negation,recursive,False,0.965073,0.489147,-0.309141,0.489147,-0.132120,-0.309141,category_curve_artifact_candidate
glm4,glm4,morphological_neg,scope_quantifier,negation,negation,True,0.958095,0.429767,-0.610772,0.429767,-0.217793,-0.610772,category_curve_artifact_candidate
glm4,glm4,morphological_neg,she_coref,negation,coreference,False,0.903247,-0.450830,-0.171122,-0.450830,-0.019744,-0.450830,model_curve_artifact_candidate
glm4,glm4,morphological_neg,syntactic_do_not,negation,negation,True,0.957292,0.410112,-0.571692,0.410112,-0.268676,-0.571692,category_curve_artifact_candidate
glm4,glm4,morphological_neg,target_language_switch,negation,translation,False,0.907779,-0.294409,0.477150,-0.294409,0.283044,-0.294409,model_curve_artifact_candidate
glm4,glm4,morphological_neg,they_coref,negation,coreference,False,0.839959,-0.212902,0.533381,-0.212902,0.285010,-0.212902,ordinary
glm4,glm4,negated_condition,nested_condition,logical,logical,True,0.969549,0.516351,0.694522,0.516351,-0.144592,0.516351,residual_stable_reuse_candidate
glm4,glm4,negated_condition,nested_contrast,logical,logical,True,0.982220,0.725956,0.827682,0.725956,0.163914,0.725956,residual_stable_reuse_candidate
glm4,glm4,negated_condition,nested_passive,logical,passive,False,0.985062,0.743148,0.685683,0.743148,0.126886,0.685683,residual_stable_reuse_candidate
glm4,glm4,negated_condition,never,logical,negation,False,0.927582,0.025132,0.401025,0.025132,0.510439,0.025132,model_curve_artifact_candidate
glm4,glm4,negated_condition,no_agent,logical,passive,False,0.883921,-0.710996,-0.827391,-0.710996,-0.274618,-0.827391,ordinary
glm4,glm4,negated_condition,past_simple,logical,tense,False,0.942119,0.042471,-0.533703,0.042471,-0.065099,-0.533703,model_curve_artifact_candidate
glm4,glm4,negated_condition,perfect,logical,tense,False,0.986355,0.771971,0.438745,0.771971,0.299369,0.438745,residual_stable_reuse_candidate
glm4,glm4,negated_condition,poetic,logical,style,False,0.984244,0.732325,0.430200,0.732325,0.365638,0.430200,residual_stable_reuse_candidate
glm4,glm4,negated_condition,possessive_chain,logical,recursive,False,0.911759,-0.337938,-0.715289,-0.337938,-0.199428,-0.715289,model_curve_artifact_candidate
glm4,glm4,negated_condition,pp_chain,logical,recursive,False,0.918400,-0.178936,-0.527830,-0.178936,-0.061212,-0.527830,model_curve_artifact_candidate
glm4,glm4,negated_condition,progressive,logical,tense,False,0.988701,0.815173,0.525718,0.815173,0.450276,0.525718,residual_stable_reuse_candidate
glm4,glm4,negated_condition,relative_clause,logical,recursive,False,0.928206,-0.015349,-0.251263,-0.015349,0.368183,-0.251263,model_curve_artifact_candidate
glm4,glm4,negated_condition,scope_quantifier,logical,negation,False,0.926765,0.029718,0.347759,0.029718,0.443108,0.029718,model_curve_artifact_candidate
glm4,glm4,negated_condition,she_coref,logical,coreference,False,0.924239,-0.091649,0.249499,-0.091649,-0.088154,-0.091649,model_curve_artifact_candidate
glm4,glm4,negated_condition,syntactic_do_not,logical,negation,False,0.927937,0.033157,0.436292,0.033157,0.421108,0.033157,model_curve_artifact_candidate
glm4,glm4,negated_condition,target_language_switch,logical,translation,False,0.906412,-0.265064,-0.523754,-0.265064,-0.404713,-0.523754,model_curve_artifact_candidate
glm4,glm4,negated_condition,they_coref,logical,coreference,False,0.816525,-0.379731,-0.474642,-0.379731,-0.556462,-0.474642,ordinary
glm4,glm4,nested_condition,nested_contrast,logical,logical,True,0.985509,0.762492,0.847256,0.762492,0.539475,0.762492,residual_stable_reuse_candidate
glm4,glm4,nested_condition,nested_passive,logical,passive,False,0.986275,0.733369,0.792466,0.733369,-0.016780,0.733369,residual_stable_reuse_candidate
glm4,glm4,nested_condition,never,logical,negation,False,0.904665,-0.359417,0.051319,-0.359417,-0.215511,-0.359417,model_curve_artifact_candidate
glm4,glm4,nested_condition,no_agent,logical,passive,False,0.891232,-0.703029,-0.762644,-0.703029,-0.329255,-0.762644,ordinary
glm4,glm4,nested_condition,past_simple,logical,tense,False,0.949598,0.108589,-0.402669,0.108589,-0.255580,-0.402669,category_curve_artifact_candidate
glm4,glm4,nested_condition,perfect,logical,tense,False,0.980320,0.633318,0.399387,0.633318,-0.267794,0.399387,residual_stable_reuse_candidate
glm4,glm4,nested_condition,poetic,logical,style,False,0.975604,0.536826,0.251446,0.536826,-0.210963,0.251446,residual_stable_reuse_candidate
glm4,glm4,nested_condition,possessive_chain,logical,recursive,False,0.928415,-0.153743,-0.626211,-0.153743,0.441554,-0.626211,model_curve_artifact_candidate
glm4,glm4,nested_condition,pp_chain,logical,recursive,False,0.926653,-0.123423,-0.579342,-0.123423,0.412670,-0.579342,model_curve_artifact_candidate
glm4,glm4,nested_condition,progressive,logical,tense,False,0.978818,0.615267,0.355200,0.615267,-0.269712,0.355200,residual_stable_reuse_candidate
glm4,glm4,nested_condition,relative_clause,logical,recursive,False,0.918357,-0.223523,-0.592146,-0.223523,0.028526,-0.592146,model_curve_artifact_candidate
glm4,glm4,nested_condition,scope_quantifier,logical,negation,False,0.910736,-0.251262,0.249037,-0.251262,-0.034242,-0.251262,model_curve_artifact_candidate
glm4,glm4,nested_condition,she_coref,logical,coreference,False,0.934623,0.002003,0.189345,0.002003,-0.284811,0.002003,model_curve_artifact_candidate
glm4,glm4,nested_condition,syntactic_do_not,logical,negation,False,0.907849,-0.309114,0.246172,-0.309114,-0.055357,-0.309114,model_curve_artifact_candidate
glm4,glm4,nested_condition,target_language_switch,logical,translation,False,0.933059,0.046435,-0.295595,0.046435,-0.077859,-0.295595,model_curve_artifact_candidate
glm4,glm4,nested_condition,they_coref,logical,coreference,False,0.844154,-0.190882,-0.294115,-0.190882,-0.009530,-0.294115,ordinary
glm4,glm4,nested_contrast,nested_passive,logical,passive,False,0.983223,0.687660,0.722460,0.687660,0.076593,0.687660,residual_stable_reuse_candidate
glm4,glm4,nested_contrast,never,logical,negation,False,0.918020,-0.134230,0.299642,-0.134230,0.006359,-0.134230,model_curve_artifact_candidate
glm4,glm4,nested_contrast,no_agent,logical,passive,False,0.884020,-0.760104,-0.830682,-0.760104,-0.472869,-0.830682,ordinary
glm4,glm4,nested_contrast,past_simple,logical,tense,False,0.939553,-0.033186,-0.564298,-0.033186,-0.256919,-0.564298,model_curve_artifact_candidate
glm4,glm4,nested_contrast,perfect,logical,tense,False,0.985646,0.746969,0.519759,0.746969,0.084540,0.519759,residual_stable_reuse_candidate
glm4,glm4,nested_contrast,poetic,logical,style,False,0.980838,0.654631,0.354328,0.654631,0.108846,0.354328,residual_stable_reuse_candidate
glm4,glm4,nested_contrast,possessive_chain,logical,recursive,False,0.917392,-0.290158,-0.763849,-0.290158,0.067992,-0.763849,model_curve_artifact_candidate
glm4,glm4,nested_contrast,pp_chain,logical,recursive,False,0.926233,-0.096324,-0.528226,-0.096324,0.265901,-0.528226,model_curve_artifact_candidate
glm4,glm4,nested_contrast,progressive,logical,tense,False,0.987243,0.779843,0.572681,0.779843,0.154966,0.572681,residual_stable_reuse_candidate
glm4,glm4,nested_contrast,relative_clause,logical,recursive,False,0.920878,-0.150791,-0.494002,-0.150791,0.009113,-0.494002,model_curve_artifact_candidate
glm4,glm4,nested_contrast,scope_quantifier,logical,negation,False,0.916898,-0.131415,0.255568,-0.131415,0.011169,-0.131415,model_curve_artifact_candidate
glm4,glm4,nested_contrast,she_coref,logical,coreference,False,0.928724,-0.056348,0.180515,-0.056348,-0.224487,-0.056348,model_curve_artifact_candidate
glm4,glm4,nested_contrast,syntactic_do_not,logical,negation,False,0.918311,-0.126367,0.360331,-0.126367,0.120886,-0.126367,model_curve_artifact_candidate
glm4,glm4,nested_contrast,target_language_switch,logical,translation,False,0.918028,-0.137543,-0.394000,-0.137543,-0.316168,-0.394000,model_curve_artifact_candidate
glm4,glm4,nested_contrast,they_coref,logical,coreference,False,0.828631,-0.302606,-0.419229,-0.302606,-0.299399,-0.419229,ordinary
glm4,glm4,nested_passive,never,passive,negation,False,0.917952,-0.410020,-0.019704,-0.410020,-0.400893,-0.410020,model_curve_artifact_candidate
glm4,glm4,nested_passive,no_agent,passive,passive,True,0.908856,-0.753528,-0.566227,-0.753528,-0.258882,-0.753528,model_curve_artifact_candidate
glm4,glm4,nested_passive,past_simple,passive,tense,False,0.969442,0.336028,-0.082549,0.336028,0.379736,-0.082549,category_curve_artifact_candidate
glm4,glm4,nested_passive,perfect,passive,tense,False,0.991438,0.802999,0.058030,0.802999,0.344492,0.058030,ordinary
glm4,glm4,nested_passive,poetic,passive,style,False,0.988506,0.724961,0.111979,0.724961,0.367718,0.111979,ordinary
glm4,glm4,nested_passive,possessive_chain,passive,recursive,False,0.928064,-0.422950,-0.812819,-0.422950,-0.307795,-0.812819,model_curve_artifact_candidate
glm4,glm4,nested_passive,pp_chain,passive,recursive,False,0.927915,-0.342763,-0.786825,-0.342763,-0.255110,-0.786825,model_curve_artifact_candidate
glm4,glm4,nested_passive,progressive,passive,tense,False,0.990637,0.796250,0.067256,0.796250,0.330596,0.067256,ordinary
glm4,glm4,nested_passive,relative_clause,passive,recursive,False,0.928849,-0.289833,-0.750553,-0.289833,-0.150986,-0.750553,model_curve_artifact_candidate
glm4,glm4,nested_passive,scope_quantifier,passive,negation,False,0.918894,-0.366077,0.020788,-0.366077,-0.431170,-0.366077,model_curve_artifact_candidate
glm4,glm4,nested_passive,she_coref,passive,coreference,False,0.949201,0.073283,0.131726,0.073283,0.150027,0.073283,model_curve_artifact_candidate
glm4,glm4,nested_passive,syntactic_do_not,passive,negation,False,0.920152,-0.364547,0.023347,-0.364547,-0.142351,-0.364547,model_curve_artifact_candidate
glm4,glm4,nested_passive,target_language_switch,passive,translation,False,0.944438,0.066931,-0.111895,0.066931,0.045687,-0.111895,model_curve_artifact_candidate
glm4,glm4,nested_passive,they_coref,passive,coreference,False,0.859476,-0.190731,-0.091769,-0.190731,-0.102104,-0.190731,ordinary
glm4,glm4,never,no_agent,negation,passive,False,0.953390,0.383167,-0.290755,0.383167,0.032181,-0.290755,category_curve_artifact_candidate
glm4,glm4,never,past_simple,negation,tense,False,0.881806,-0.754467,-0.441052,-0.754467,-0.346467,-0.754467,ordinary
glm4,glm4,never,perfect,negation,tense,False,0.920903,-0.233615,0.354833,-0.233615,0.050145,-0.233615,model_curve_artifact_candidate
glm4,glm4,never,poetic,negation,style,False,0.921606,-0.242705,0.361568,-0.242705,0.021933,-0.242705,model_curve_artifact_candidate
glm4,glm4,never,possessive_chain,negation,recursive,False,0.972495,0.629833,-0.202915,0.629833,0.041066,-0.202915,category_curve_artifact_candidate
glm4,glm4,never,pp_chain,negation,recursive,False,0.980109,0.742506,0.150553,0.742506,0.130378,0.150553,ordinary
glm4,glm4,never,progressive,negation,tense,False,0.922825,-0.169637,0.482507,-0.169637,0.175468,-0.169637,model_curve_artifact_candidate
glm4,glm4,never,relative_clause,negation,recursive,False,0.987971,0.847163,0.282203,0.847163,0.494947,0.282203,residual_stable_reuse_candidate
glm4,glm4,never,scope_quantifier,negation,negation,True,0.992537,0.910193,0.386876,0.910193,0.735443,0.386876,residual_stable_reuse_candidate
glm4,glm4,never,she_coref,negation,coreference,False,0.867853,-0.718724,0.034362,-0.718724,-0.260399,-0.718724,ordinary
glm4,glm4,never,syntactic_do_not,negation,negation,True,0.990318,0.882021,0.259480,0.882021,0.579040,0.259480,residual_stable_reuse_candidate
